type,nb_photo,prix,code.postal,transport.0,transport.1,transport.2,nb_pieces,nb_chambres,surface,lat,lon,url,Latitude_transport.0,Longitude_transport.0,Latitude_transport.1,Longitude_transport.1,Latitude_transport.2,Longitude_transport.2,distance_station_0,distance_station_1,distance_station_2,Cathédrale Notre-Dame de Paris,Basilique du Sacré-Cœur de Montmartre,Musée du Louvre,Tour Eiffel,Centre Pompidou,Musée d’Orsay,Cité des sciences et de l’industrie,Chapelle Notre-Dame de la Médaille miraculeuse,Grand site du Jardin des plantes,Arc de triomphe,Grand Palais,distance_université_plus_près
appartement,14,995000,75010,POISSONNIERE,GARE DU NORD,GARE DE L'EST (VERDUN),4,2,87,48.877018,2.352457,/annonces/appartement-paris-10e-r428600347,48.8773530953,2.34938142395,48.8807024566,2.357429985676,48.8764170529,2.35898704646,228.23825592436472,548.4266470116119,482.74041869476554,2679.718783504336,1290.3102242606476,2058.551352979564,4729.901533278373,1828.5566584662736,2685.7463127305514,3332.983760579302,3628.531509406479,3400.6555034579555,4219.405764299464,3184.2124911779474,2996.841420335466
appartement,0,900000,75017,PORTE DE CHAMPERRET,PEREIRE - MARECHAL JUIN,PEREIRE,2,1,74,48.882053,2.294,/annonces/appartement-paris-17e-75017-r430000325,48.885660705625,2.2923478803825,48.884103255325,2.297513988535,48.88516598555,2.2974825119949998,419.4224397036023,343.8907927747668,430.2046769200922,5222.575790614936,3626.790824045424,3975.9626966377173,2648.8544934867755,4902.961031113913,3429.7863149955297,7045.58151769792,4068.919766070026,5848.08723564475,924.1711921059019,2215.788166249607,1906.9850579082251
maison,12,4113500,75012,PORTE DE CHARENTON,PORTE DOREE,MICHEL BIZOT,11,8,252,48.833913,2.403578,/annonces/maison-paris-12e-r428800183,48.83201240588,2.398611397076,48.8396821402,2.39558417035,48.8369431589,2.4028197031066667,420.96685403512635,869.1998093375134,341.86128623139746,4463.3825449386495,7371.662758009373,5678.879081374099,8437.98494438598,4778.599743749007,6339.885469861656,6978.033596888832,6202.168090899046,3977.6801247874578,9104.968293917269,7594.003146250474,1707.6409001832158
appartement,12,495000,75012,PORTE DE CHARENTON,DAUMESNIL (FELIX EBOUE),MICHEL BIZOT,6,4,104,48.834883,2.396209,/annonces/appartement-paris-12e-75012-r429701453,48.83201240588,2.398611397076,48.83551503691667,2.4065119865966667,48.8369431589,2.4028197031066667,364.83368698437533,758.2074457057699,535.9303305972413,3940.5162011573957,6970.297466687311,5168.492648677651,7892.324795343259,4295.893797837896,5812.2187543398295,6802.65231805037,5655.29321495699,3435.3862530593306,8582.63997175438,7069.047162629823,1230.3634706732298
appartement,8,250000,75018,PORTE DE LA CHAPELLE,MARX-DORMOY,COLETTE BESSON,2,1,26,48.894161,2.359563,/annonces/appartement-paris-18e-75018-r430400147,48.89798856026667,2.3592005556233335,48.8903740812,2.35979700867,48.89854728465,2.36283349109,426.90691301509827,421.9056496543278,543.7864132291304,4635.209816068465,1461.9600358309135,3998.9856380247334,6217.969338351522,3772.771506746391,4512.299559883113,2086.969691609982,5517.936852030894,5332.324495559923,5240.102943138453,4661.104446570896,4974.117931265871
appartement,4,800000,75016,PORTE DE SAINT-CLOUD,EXELMANS,MICHEL-ANGE - MOLITOR,4,2,77,48.838857,2.257576,/annonces/appartement-paris-16e-75016-r430400830,48.83796851263333,2.2559355586333334,48.843172220499994,2.26031421178,48.8455146641,2.26218310125,155.65599647694665,520.5765743056688,814.369578768293,6951.4144147756815,8224.365057788036,6394.317547563614,3461.3793995819146,7360.5408198169225,5572.164850743399,11458.260940992555,4969.961743274771,7024.006087990991,4758.248964248775,5026.024115945998,3448.7329434733115
appartement,14,975000,75018,PORTE DE SAINT-OUEN,GUY MOQUET,LAMARCK - CAULAINCOURT,4,3,105,48.895132,2.331591,/annonces/appartement-paris-18e-75018-r429400401,48.897749908499996,2.32927718792,48.8928778504,2.327602175978,48.889603289,2.3396851462566666,337.0489759324722,384.95516601460923,854.2432948514422,4879.943033572514,1248.3023893465866,3812.3953554703535,4921.566910869976,4137.814268065175,3937.1260036398808,4127.139994692867,4970.731916306585,5634.226546683175,3579.09972230234,3522.926713461332,4836.326781146352
appartement,3,189000,75017,PORTE DE SAINT-OUEN,GUY MOQUET,PORTE DE CLICHY,2,1,16,48.896912,2.322711,/annonces/appartement-paris-17e-75017-r429800115,48.897749908499996,2.32927718792,48.8928778504,2.327602175978,48.8945886309,2.31253516081,489.49973668838925,574.2928554393809,788.3509807230271,5280.814024190322,1863.8960329069243,4136.204395318499,4772.75996522782,4592.920340666895,4127.9080470588,4778.109885722831,5128.2458220992485,6030.575407357527,3276.419427123387,3508.1989263214673,4580.701612235217
studio,7,240000,75017,PORTE MAILLOT - PALAIS DES CONGRES,PORTE MAILLOT - PALAIS DES CONGRES,ARGENTINE,1,0,18,48.87829,2.285149,/annonces/appartement-paris-17e-75017-r430401036,48.87800699753333,2.28428693742,48.87800699753333,2.28428693742,48.875690336,2.2891353116433333,70.53813937141598,70.53813937141598,411.0028021719949,5520.731100898518,4340.83394989706,4316.661742115741,2332.4571040851824,5308.89026642986,3658.9001677309407,7773.659758978416,4121.572984643163,6087.384711070171,881.0576795054911,2398.4592141866774,1145.854089975321
studio,12,260000,75019,PYRENEES,BELLEVILLE,BUTTES-CHAUMONT,1,0,15,48.873305,2.381889,/annonces/appartement-paris-19e-75019-r429701019,48.8738809745,2.3851680038366667,48.872296038275,2.377538107905,48.877803956,2.38121109974,248.49422211451162,337.785840601212,503.2747872253451,3250.052555664288,3218.3286079046275,3485.3154153202513,6614.975020671159,2577.28071653917,4315.4169083990355,2538.1840277111137,4989.777409471426,3671.231853093721,6359.282220783014,5162.765462930864,3888.841999322436
appartement,8,629000,75016,RANELAGH,JASMIN,LA MUETTE,3,1,55,48.855558,2.266278,/annonces/appartement-paris-16e-75016-r430400259,48.856451088166665,2.269976101236667,48.8521868703,2.26793425931,48.8580950497,2.27409644811,288.5294731943189,394.3940384208946,638.4957097815914,6138.875139127829,6608.3636218118545,5291.628378330596,2088.7363784673707,6337.840844921252,4443.341831706106,9970.389687912553,4182.3151206963375,6414.388066740512,2923.986081099137,3565.850800672465,1753.072737786879
studio,9,234000,75011,REPUBLIQUE,GONCOURT (HOPITAL SAINT-LOUIS),OBERKAMPF,1,0,18,48.867965,2.367672,/annonces/appartement-paris-11e-75011-r430400992,48.86745208116,2.363980182496,48.8700153552,2.37076879902,48.8649742906,2.36763241156,276.30085526882186,321.7386342535648,332.93686883259215,2109.5630280346422,2767.2144075781916,2299.709691933117,5466.462553378041,1382.8671597562707,3139.533209688721,3431.7995274086175,3791.0407282936885,2630.588566520081,5357.652324275025,4065.3191107452903,2713.8221267571894
studio,6,180000,75010,REPUBLIQUE,JACQUES BONSERGENT,TEMPLE,1,1,13,48.869181,2.363642,/annonces/appartement-paris-10e-75010-r429500686,48.86745208116,2.363980182496,48.87101534735,2.36074226324,48.8667641678,2.36157132703,194.04893568221138,294.5833115870544,308.8256883601176,2059.7819591343296,2475.839146920336,2078.01254834996,5207.352690159566,1258.1850406301144,2903.1651512787594,3452.841451871061,3613.6800831178657,2651.0486598062894,5049.283544258521,3780.183276587705,2610.0619133753125
appartement,9,650000,75011,RICHARD-LENOIR,SAINT-SEBASTIEN-FROISSART,CHEMIN VERT,2,1,54,48.859696,2.369688,/annonces/appartement-paris-11e-75011-r430300608,48.8604884128,2.3719204375,48.8609749972,2.36726229502,48.8595327015,2.375769133004,185.77545728792407,227.66438908074642,445.73955932982966,1623.261272201775,3594.6208321033,2324.3144834594623,5509.057544496723,1264.6177509355869,3157.013938641708,4231.138713954946,3563.9996125589455,1925.343426718613,5686.842025153636,4269.430315869861,2286.5597801691947
maison,0,3450000,75007,RUE DU BAC,SOLFERINO - BELLECHASSE,SEVRES - BABYLONE,6,3,180,48.855551,2.325712,/annonces/maison-paris-7e-r429100360,48.8558913378,2.3257049939,48.85801213266,2.323462591544,48.851479874757146,2.3267351688628573,37.889705630410525,319.6929386958388,459.35041979249996,1801.5117583421534,3702.7696107885226,1096.2207888049404,2305.8946936962398,2038.8133197304653,490.28698143408036,6388.102729683932,562.2876502320516,2223.613358062458,3027.112289542308,1539.7995052665042,1172.6436626885147
appartement,14,1395000,75006,SAINT-GERMAIN-DES-PRES,MABILLON,ODEON,3,1,80,48.855946,2.337421,/annonces/appartement-paris-6e-r428700663,48.853658458725,2.3335842736525,48.8528451337,2.33514371852,48.8521980452,2.33878000304,379.2334542546468,383.37495422102444,428.9304936109569,977.9776478571606,3459.6320302886347,580.708562344658,3154.200494964521,1217.7721998737502,908.6269893618694,5773.6578803369075,1204.0899201567652,1540.6266287558387,3684.331085927726,2167.628098925168,560.2032965755511
appartement,14,800000,75008,SAINT-PHILIPPE DU ROULE,GEORGE V,FRANKLIN-ROOSEVELT,3,2,62,48.872128,2.305361,/annonces/appartement-paris-8e-75008-r429600998,48.8724706658,2.31076910123,48.8690104279,2.3102531809,48.8690104279,2.3102531809,397.81005658686024,498.7570840490264,498.7570840490264,3901.385819564231,3204.478957076303,2686.32203860195,1736.62474488148,3681.268808739924,2064.5873452913843,6594.643704918311,2695.9503393329987,4494.858259778405,777.9158882173228,832.8523255734491,1669.9322602551927
studio,6,224000,75008,SAINT-PHILIPPE DU ROULE,FRANKLIN-ROOSEVELT,GEORGE V,1,0,15,48.872771,2.307243,/annonces/appartement-paris-8e-75008-r430400942,48.8724706658,2.31076910123,48.87194078726667,2.3008373778133335,48.87194078726667,2.3008373778133335,260.3324773587713,478.0329818614456,478.0329818614456,3827.337188009026,3049.4568907383805,2599.2376232291513,1865.5335983232003,3578.915009210013,2013.169497837587,6439.73543801546,2697.5623464530813,4436.198773411059,900.7001368889412,821.1918113823742,1822.4272435128898
studio,13,559000,75005,SAINT-SULPICE,MABILLON,RENNES,1,0,37,48.849845,2.332655,/annonces/appartement-paris-5e-r424301094,48.850764470550004,2.332808218565,48.8528451337,2.33514371852,48.8481982688,2.32802174863,102.96849559952733,380.48770079696186,385.7417783760943,1318.1672163473254,4183.812198340496,1318.2708541355444,2947.5847007853913,1881.086563285155,1206.2937944643304,6520.901496394713,721.330050483309,1519.2381873617105,3832.5274656602332,2353.3735082779986,587.1801779216125
studio,5,325000,75006,SAINT-SULPICE,RENNES,SAINT-PLACIDE,1,0,18,48.848956,2.331776,/annonces/appartement-paris-6e-r428900233,48.850764470550004,2.332808218565,48.8481982688,2.32802174863,48.8470118402,2.32705511136,215.04915818939938,287.65864184541437,407.96532896235396,1408.7790506627894,4293.046697610147,1432.2969576581568,2920.25129270528,1994.033569375299,1278.183783850527,6638.466290207677,681.5463020993492,1561.1783334439745,3856.8104974489993,2391.4771101492224,680.7831813371126
appartement,18,1600000,75015,SEGUR,SEVRES - LECOURBE,CAMBRONNE,3,2,79,48.84748,2.308745,/annonces/appartement-paris-15e-75015-r430000549,48.8468647021,2.30726884758,48.84484774345,2.3103746950049997,48.84767896444,2.300816281022,128.00441214110273,316.4094011573229,581.2435900728071,3083.8317094286904,5045.999288836666,2629.6490327363067,1590.2701761759445,3519.8863209057768,1903.7202161584435,7907.640768775089,1104.2196542496742,3225.6026365668477,3094.9456033870842,2095.1363365496823,2297.929868587679
appartement,12,1100000,75002,SENTIER,BONNE NOUVELLE,GRANDS BOULEVARDS,4,2,91,48.868797,2.347503,/annonces/appartement-paris-2e-75002-r429300022,48.8673773839,2.3470768150000003,48.8705767536,2.34849429371,48.871062455975,2.3430993364,161.08286810734177,210.99928233078123,409.35593188329,1767.9968703809595,2031.4746157169754,1098.462179235205,4054.937025568566,983.2749385854663,1823.1851495606118,4216.854087826008,2689.5871129408906,2514.964295667348,3881.4101747504924,2600.031026189998,2016.786043053053
appartement,10,840000,75002,SENTIER,BONNE NOUVELLE,REAUMUR - SEBASTOPOL,3,2,68,48.867427,2.347258,/annonces/appartement-paris-2e-75002-r430401004,48.8673773839,2.3470768150000003,48.8705767536,2.34849429371,48.866244464,2.3520261554,14.37126847010528,362.1266458007473,373.1497721548186,1618.5126269352459,2179.486069824735,972.4067606066004,3996.179380948832,851.3968443550941,1729.5062583590925,4339.030606581151,2565.8109121881594,2367.3460702485936,3888.5292614996324,2569.3838821804457,1864.9783641359554
appartement,12,982000,75020,SEVERINE,PORTE DE BAGNOLET,PELLEPORT,4,3,106,48.866987,2.407953,/annonces/appartement-paris-20e-r424101614,48.86742811395,2.408952250135,48.864158410819996,2.4091139219,48.865858574233336,2.4033148436,88.12132115855123,326.151562785881,362.12716655238006,4520.902304632571,5241.211979668931,5161.816734849286,8365.212381420371,4124.699490510422,6010.652076886795,3520.2315433121316,6481.40259473882,4643.671323499662,8302.423277938467,7010.680619080872,4538.441309880242
studio,5,162000,75018,SIMPLON,PORTE DE CLIGNANCOURT,JULES JOFFRIN,1,0,17,48.895618,2.348382,/annonces/appartement-paris-18e-r426900718,48.894384074066664,2.3472227776866665,48.898010584675,2.34442798509,48.8924969769,2.34432841055,161.44782489528598,393.28303486659314,456.861160703563,4745.692861726686,1056.6886553814418,3911.4188304432064,5732.067666640506,3910.5922000384694,4282.598391863718,2897.7322622187467,5321.278633537241,5480.47060652651,4599.830637410543,4214.20892095611,4968.2975958010575
appartement,14,430000,75002,STRASBOURG - SAINT-DENIS,REAUMUR - SEBASTOPOL,BONNE NOUVELLE,3,2,36,48.868472,2.35313,/annonces/appartement-paris-2e-r428800225,48.8683382789,2.35386134295,48.866244464,2.3520261554,48.8705767536,2.34849429371,55.58290825798096,260.809902837906,412.4526270347915,1737.5224905479201,2171.0983127340664,1374.030653607749,4441.610064158381,878.5330549337388,2164.764495579093,3965.9933798792,2957.030375584353,2449.409560294072,4294.44048713822,3006.500996704912,2125.1420980361913
appartement,14,988000,75017,TERNES,CHARLES DE GAULLE - ETOILE,ARGENTINE,3,1,79,48.878654,2.29497,/annonces/appartement-paris-17e-75017-r429600742,48.87826114115,2.29858014503,48.87480954443333,2.2971293978966667,48.875690336,2.2891353116433333,267.8932243663558,456.23059415332716,539.737860751276,4939.09139966101,3632.286963100872,3706.498198280678,2270.489279731305,4666.0848517086615,3115.835945603358,7068.863657778177,3711.4220036581946,5544.437201182547,542.6936877263781,1878.7736796496558,1749.5083936320493
appartement,14,850000,75017,TERNES,COURCELLES,PEREIRE - MARECHAL JUIN,4,2,86,48.879795,2.299484,/annonces/appartement-paris-17e-r426000519,48.87826114115,2.29858014503,48.87480954443333,2.2971293978966667,48.875690336,2.2891353116433333,183.12172885005486,581.1347099100489,884.7617402236119,4751.952377298295,3280.804303926984,3503.4580619083476,2424.873058893795,4429.974955729753,2972.091434238628,6716.4651809757,3651.4330575293,5383.154453616545,744.6282441390478,1781.399038073146,2090.2249167083196
studio,10,338000,75017,TERNES,CHARLES DE GAULLE - ETOILE,ARGENTINE,1,0,24,48.878654,2.29497,/annonces/appartement-paris-17e-75017-r429600744,48.87826114115,2.29858014503,48.87918763474,2.303173241722,48.884103255325,2.297513988535,267.8932243663558,603.4863270621162,634.552726584735,4939.09139966101,3632.286963100872,3706.498198280678,2270.489279731305,4666.0848517086615,3115.835945603358,7068.863657778177,3711.4220036581946,5544.437201182547,542.6936877263781,1878.7736796496558,1749.5083936320493
appartement,12,660000,75013,TOLBIAC,CORVISART,POTERNE DES PEUPLIERS,3,2,65,48.825902,2.351572,/annonces/appartement-paris-13e-75013-r430401147,48.8261594539,2.35701946619,48.8298632521,2.35062272793,48.827035169,2.3670112583266665,400.2553704205985,446.4182655856694,1138.495578132703,3018.733566191942,6808.684740786641,4047.020024551244,5518.954163797778,3862.21661762166,4205.982028778007,8220.017021039708,3480.622964256696,2291.2456586562753,6749.482253312196,5328.659403439175,2206.4694898422445
appartement,12,360000,75013,TOLBIAC,MAISON BLANCHE,OLYMPIADES,2,1,41,48.825715,2.360282,/annonces/appartement-paris-13e-r428400237,48.8261594539,2.35701946619,48.82262408326667,2.35831118161,48.82040211056667,2.351697790248333,244.16681013885795,373.1670201797705,863.4893740093364,3129.3807003085385,6917.1872455928815,4267.984722604243,6029.344707079577,3924.3784747226027,4537.846784177677,8055.956370395527,3913.690327712746,2375.4353318302274,7174.2245151547095,5715.545490257203,1596.930481309745
appartement,10,950000,75015,VAUGIRARD (ADOLPHE CHERIOUX),CONVENTION,VOLONTAIRES,4,2,86,48.837032,2.302088,/annonces/appartement-paris-15e-r427301330,48.8394392812,2.30107804247,48.8371369496,2.29639609016,48.8414184427,2.30799364939,278.0065498260641,417.21409552725856,652.42366836681515,3934.4284207433498,6299.533689159735,3760.0068595232115,2427.6233728813513,4527.878615127948,3116.1153142356247,9071.078510924724,2166.702049172888,3857.528084276284,4123.137969003954,3326.5552939393433,3050.8855874202113
appartement,10,630000,75006,VAVIN,NOTRE-DAME-DES-CHAMPS,RASPAIL,2,1,30,48.842305,2.330878,/annonces/appartement-paris-6e-75006-r430301232,48.84195741904,2.329161175604,48.8447650959,2.3287576767,48.8388783786,2.33067841929,131.59712965585862,314.84478808996016,381.72991238066334,1838.3807303786311,5032.911763863148,2161.9072832916218,3202.4700222376478,2578.073505874243,1985.7422904795812,7271.790157073767,1114.91587168705,1668.0749496897954,4377.935093707894,2986.575326864657,1099.498145853809
maison,12,1276000,75015,VOLONTAIRES,CAMBRONNE,SEGUR,5,3,94,48.84374,2.303247,/annonces/maison-paris-15e-r427200337,48.8414184427,2.30799364939,48.84767896444,2.300816281022,48.8468647021,2.30726884758,433.26684717838594,473.26175978770914,455.85400640514723,3576.6214507300815,5609.279985345084,3200.837311348829,1738.7629233159832,4064.6245701125436,2482.961876024248,8486.123388068781,1644.2521281211687,3639.2521169057254,3397.565568757133,2581.0631878346676,2404.442837193432
